id_transaccion,id_empresa,giro_comercial,fecha_hora,monto,tipo_pago,pais_destino
"TX_000027","EMP_0089","Restaurante","2026-09-01 13:59:35.589","10035.97","SPEI_ENVIADO","México"
"TX_000028","EMP_0046","Papelería","2026-09-01 14:18:02.511","8476.91","SPEI_ENVIADO","México"
"TX_000029","EMP_0019","Automotriz","2026-09-01 14:20:58.879","22223.74","TARJETA_EMPRESARIAL","México"
"TX_000030","EMP_0078","Restaurante","2026-09-01 14:21:16.664","4198.81","SPEI_RECIBIDO","México"
"TX_000031","EMP_0057","Papelería","2026-09-01 14:23:06.184","3152.10","TARJETA_EMPRESARIAL","México"
"TX_000032","EMP_0091","Consultoría TI","2026-09-01 14:27:42.303","2251.41","SPEI_ENVIADO","México"
"TX_000033","EMP_0058","Consultoría TI","2026-09-01 14:31:13.073","11989.08","SPEI_ENVIADO","México"
"TX_000034","EMP_0025","Consultoría TI","2026-09-01 14:46:08.091","5058.74","SPEI_ENVIADO","México"
"TX_000035","EMP_0025","Consultoría TI","2026-09-01 14:59:32.097","26814.13","TARJETA_EMPRESARIAL","México"
"TX_000036","EMP_0024","Papelería","2026-09-01 15:14:19.544","6485.22","SPEI_ENVIADO","México"
"TX_000037","EMP_0081","Ropa y Calzado","2026-09-01 15:19:42.900","26315.83","TARJETA_EMPRESARIAL","México"
"TX_000038","EMP_0084","Farmacia","2026-09-01 15:20:20.294","11669.45","TARJETA_EMPRESARIAL","México"
"TX_000039","EMP_0028","Constructora","2026-09-01 15:22:15.841","16274.34","SPEI_ENVIADO","México"
"TX_000040","EMP_0060","Ferretería","2026-09-01 15:32:09.928","8736.45","SPEI_ENVIADO","México"
"TX_000041","EMP_0097","Turismo","2026-09-01 15:39:29.015","31137.70","SPEI_RECIBIDO","México"
"TX_000042","EMP_0027","Ferretería","2026-09-01 15:45:06.553","13200.68","SPEI_ENVIADO","México"
"TX_000043","EMP_0092","Ropa y Calzado","2026-09-01 15:50:37.653","24132.92","TARJETA_EMPRESARIAL","México"
"TX_000044","EMP_0063","Automotriz","2026-09-01 15:54:52.245","19331.59","TARJETA_EMPRESARIAL","México"
"TX_000045","EMP_0014","Consultoría TI","2026-09-01 16:01:28.195","10583.02","SPEI_RECIBIDO","México"
"TX_000046","EMP_0097","Turismo","2026-09-01 16:03:04.419","21711.65","SPEI_RECIBIDO","México"
"TX_000047","EMP_0091","Consultoría TI","2026-09-01 16:03:21.460","26185.45","SPEI_RECIBIDO","México"
"TX_000048","EMP_0082","Ferretería","2026-09-01 16:09:26.466","29226.89","SPEI_RECIBIDO","México"
"TX_000049","EMP_0049","Ferretería","2026-09-01 16:15:12.405","29350.85","TARJETA_EMPRESARIAL","México"
"TX_000050","EMP_0023","Restaurante","2026-09-01 16:16:12.349","14931.27","TARJETA_EMPRESARIAL","México"
"TX_000051","EMP_0007","Farmacia","2026-09-01 16:19:39.995","12796.93","SPEI_RECIBIDO","México"
"TX_000052","EMP_0038","Ferretería","2026-09-01 16:27:37.096","12867.43","TARJETA_EMPRESARIAL","México"
"TX_000053","EMP_0048","Ropa y Calzado","2026-09-01 16:33:10.599","11087.17","SPEI_ENVIADO","México"
"TX_000054","EMP_0053","Turismo","2026-09-01 16:34:49.732","32314.21","SPEI_ENVIADO","México"
"TX_000055","EMP_0020","Turismo","2026-09-01 16:36:45.589","7680.55","SPEI_RECIBIDO","México"
"TX_000056","EMP_0025","Consultoría TI","2026-09-01 16:41:12.067","8953.68","SPEI_ENVIADO","México"
"TX_000057","EMP_0058","Consultoría TI","2026-09-01 16:46:47.177","16726.52","TARJETA_EMPRESARIAL","México"
"TX_000058","EMP_0014","Consultoría TI","2026-09-01 16:46:49.261","32193.31","TARJETA_EMPRESARIAL","México"
"TX_000059","EMP_0049","Ferretería","2026-09-01 16:56:43.087","2135.33","SPEI_RECIBIDO","México"
"TX_000060","EMP_0021","Importadora","2026-09-01 17:11:21.013","22517.76","TARJETA_EMPRESARIAL","México"
"TX_000061","EMP_0001","Restaurante","2026-09-01 17:39:32.075","2564.82","SPEI_RECIBIDO","México"
"TX_000062","EMP_0045","Restaurante","2026-09-01 17:41:13.133","24049.44","SPEI_RECIBIDO","México"
"TX_000063","EMP_0056","Restaurante","2026-09-01 17:58:45.526","25409.68","SPEI_ENVIADO","México"
"TX_000064","EMP_0009","Turismo","2026-09-01 18:05:48.773","4841.70","SPEI_ENVIADO","México"
"TX_000065","EMP_0026","Ropa y Calzado","2026-09-01 18:12:38.882","8296.94","SPEI_ENVIADO","México"
"TX_000066","EMP_0004","Ropa y Calzado","2026-09-01 18:46:58.741","4305.56","TARJETA_EMPRESARIAL","México"
"TX_000067","EMP_0029","Farmacia","2026-09-01 18:50:00.312","20434.58","TARJETA_EMPRESARIAL","México"
"TX_000068","EMP_0026","Ropa y Calzado","2026-09-01 18:57:40.198","19657.20","TARJETA_EMPRESARIAL","México"
"TX_000069","EMP_0029","Farmacia","2026-09-01 19:10:58.809","8735.61","SPEI_RECIBIDO","México"
"TX_000070","EMP_0096","Automotriz","2026-09-01 19:11:11.840","10372.18","TARJETA_EMPRESARIAL","México"
"TX_000071","EMP_0056","Restaurante","2026-09-01 19:24:29.226","21423.59","SPEI_RECIBIDO","México"
"TX_000072","EMP_0055","Abarrotes","2026-09-01 19:24:51.447","13885.54","SPEI_ENVIADO","México"
"TX_000073","EMP_0039","Constructora","2026-09-01 19:38:41.785","10229.86","SPEI_RECIBIDO","México"
"TX_000074","EMP_0007","Farmacia","2026-09-01 19:47:40.884","25682.66","SPEI_RECIBIDO","México"
"TX_000075","EMP_0026","Ropa y Calzado","2026-09-01 19:56:18.743","10880.37","SPEI_RECIBIDO","México"
"TX_000076","EMP_0067","Restaurante","2026-09-01 20:01:47.331","13215.33","TARJETA_EMPRESARIAL","México"
"TX_000077","EMP_0027","Ferretería","2026-09-01 20:03:54.167","25002.64","SPEI_ENVIADO","México"
"TX_000078","EMP_0068","Papelería","2026-09-01 20:15:50.620","14275.72","TARJETA_EMPRESARIAL","México"
"TX_000079","EMP_0067","Restaurante","2026-09-01 20:28:06.011","23813.34","SPEI_ENVIADO","México"
"TX_000080","EMP_0035","Papelería","2026-09-01 20:35:39.921","16967.35","SPEI_ENVIADO","México"
"TX_000081","EMP_0001","Restaurante","2026-09-01 21:02:23.873","21209.01","TARJETA_EMPRESARIAL","México"
"TX_000082","EMP_0023","Restaurante","2026-09-01 21:06:18.067","22424.65","TARJETA_EMPRESARIAL","México"
"TX_000083","EMP_0073","Farmacia","2026-09-01 21:14:11.501","34531.30","SPEI_ENVIADO","México"
"TX_000084","EMP_0056","Restaurante","2026-09-01 21:37:33.511","5890.70","SPEI_RECIBIDO","México"
"TX_000085","EMP_0084","Farmacia","2026-09-01 21:45:49.490","9116.59","SPEI_ENVIADO","México"
"TX_000086","EMP_0018","Farmacia","2026-09-01 21:54:27.662","16888.25","SPEI_RECIBIDO","México"
"TX_000087","EMP_0008","Automotriz","2026-09-01 21:55:34.195","26843.24","TARJETA_EMPRESARIAL","México"
"TX_000088","EMP_0089","Restaurante","2026-09-01 22:20:29.339","24714.47","SPEI_ENVIADO","México"
"TX_000089","EMP_0014","Consultoría TI","2026-09-01 22:27:59.161","21492.23","SPEI_ENVIADO","México"
"TX_000090","EMP_0026","Ropa y Calzado","2026-09-01 22:30:04.495","28869.42","SPEI_ENVIADO","México"
"TX_000091","EMP_0072","Constructora","2026-09-01 22:31:47.121","30475.27","SPEI_ENVIADO","México"
"TX_000092","EMP_0058","Consultoría TI","2026-09-01 22:36:44.187","6809.58","SPEI_RECIBIDO","México"
"TX_000093","EMP_0087","Importadora","2026-09-01 22:37:17.106","13739.29","TARJETA_EMPRESARIAL","México"
"TX_000094","EMP_0068","Papelería","2026-09-01 22:37:20.782","14599.16","TARJETA_EMPRESARIAL","México"
"TX_000095","EMP_0002","Papelería","2026-09-01 22:46:38.038","18893.54","SPEI_RECIBIDO","México"
"TX_000096","EMP_0046","Papelería","2026-09-01 22:48:18.738","29294.05","SPEI_RECIBIDO","México"
"TX_000097","EMP_0093","Ferretería","2026-09-01 22:49:04.707","25320.36","SPEI_ENVIADO","México"
"TX_000098","EMP_0065","Importadora","2026-09-01 22:52:49.125","11962.78","SPEI_RECIBIDO","México"
"TX_000099","EMP_0014","Consultoría TI","2026-09-01 22:53:51.208","19428.83","SPEI_ENVIADO","México"
"TX_000100","EMP_0011","Abarrotes","2026-09-01 22:59:59.718","2689.87","TARJETA_EMPRESARIAL","México"
"TX_000101","EMP_0056","Restaurante","2026-09-01 23:52:59.264","23935.18","TARJETA_EMPRESARIAL","México"
"TX_000102","EMP_0027","Ferretería","2026-09-02 00:12:43.308","24193.50","SPEI_RECIBIDO","México"
"TX_000103","EMP_0086","Turismo","2026-09-02 00:19:40.008","20341.81","TARJETA_EMPRESARIAL","México"
"TX_000104","EMP_0005","Ferretería","2026-09-02 00:24:49.338","3402.93","SPEI_RECIBIDO","México"
"TX_000105","EMP_0016","Ferretería","2026-09-02 00:47:30.349","7640.52","SPEI_ENVIADO","México"
"TX_000106","EMP_0090","Papelería","2026-09-02 00:56:05.373","26952.38","TARJETA_EMPRESARIAL","México"
"TX_000107","EMP_0010","Importadora","2026-09-02 01:31:18.096","34245.62","TARJETA_EMPRESARIAL","México"
"TX_000108","EMP_0013","Papelería","2026-09-02 01:48:18.981","11114.08","SPEI_RECIBIDO","México"
"TX_000109","EMP_0013","Papelería","2026-09-02 02:05:09.179","28970.96","TARJETA_EMPRESARIAL","México"
"TX_000110","EMP_0019","Automotriz","2026-09-02 02:16:31.518","14322.86","SPEI_RECIBIDO","México"
"TX_000111","EMP_0079","Papelería","2026-09-02 02:45:00.384","16251.57","SPEI_ENVIADO","México"
"TX_000112","EMP_0006","Constructora","2026-09-02 03:03:22.736","4601.04","TARJETA_EMPRESARIAL","México"
"TX_000113","EMP_0049","Ferretería","2026-09-02 03:09:46.391","6828.35","SPEI_RECIBIDO","México"
"TX_000114","EMP_0056","Restaurante","2026-09-02 03:26:14.448","12362.77","TARJETA_EMPRESARIAL","México"
"TX_000115","EMP_0097","Turismo","2026-09-02 03:36:30.579","2735.73","TARJETA_EMPRESARIAL","México"
"TX_000116","EMP_0035","Papelería","2026-09-02 03:48:08.820","21537.09","TARJETA_EMPRESARIAL","México"
"TX_000117","EMP_0015","Ropa y Calzado","2026-09-02 03:50:44.319","17429.91","SPEI_ENVIADO","México"
"TX_000118","EMP_0047","Consultoría TI","2026-09-02 03:56:03.878","24912.04","SPEI_ENVIADO","México"
"TX_000119","EMP_0001","Restaurante","2026-09-02 04:06:20.423","9661.72","TARJETA_EMPRESARIAL","México"
"TX_000120","EMP_0091","Consultoría TI","2026-09-02 04:09:18.415","19158.34","SPEI_RECIBIDO","México"
"TX_000121","EMP_0045","Restaurante","2026-09-02 04:09:48.432","10941.20","TARJETA_EMPRESARIAL","México"
"TX_000122","EMP_0002","Papelería","2026-09-02 04:15:42.326","4420.33","SPEI_ENVIADO","México"
"TX_000123","EMP_0099","Abarrotes","2026-09-02 04:15:42.516","14859.07","SPEI_RECIBIDO","México"
"TX_000124","EMP_0033","Abarrotes","2026-09-02 04:30:18.485","15643.07","SPEI_ENVIADO","México"
"TX_000125","EMP_0005","Ferretería","2026-09-02 04:35:30.776","31096.51","TARJETA_EMPRESARIAL","México"
"TX_000126","EMP_0023","Restaurante","2026-09-02 04:38:11.000","17826.53","SPEI_RECIBIDO","México"
"TX_000127","EMP_0058","Consultoría TI","2026-09-02 04:42:47.402","8047.86","SPEI_RECIBIDO","México"
"TX_000128","EMP_0049","Ferretería","2026-09-02 04:44:50.293","30031.80","SPEI_ENVIADO","México"
"TX_000129","EMP_0016","Ferretería","2026-09-02 04:55:59.683","29757.05","SPEI_RECIBIDO","México"
"TX_000130","EMP_0062","Farmacia","2026-09-02 05:00:41.202","16477.97","TARJETA_EMPRESARIAL","México"
"TX_000131","EMP_0083","Constructora","2026-09-02 05:05:25.775","10708.48","SPEI_RECIBIDO","México"
"TX_000132","EMP_0063","Automotriz","2026-09-02 05:08:24.419","20429.48","SPEI_ENVIADO","México"
"TX_000133","EMP_0015","Ropa y Calzado","2026-09-02 05:21:15.003","3322.29","SPEI_RECIBIDO","México"
"TX_000134","EMP_0027","Ferretería","2026-09-02 05:25:39.329","9891.38","TARJETA_EMPRESARIAL","México"
"TX_000135","EMP_0033","Abarrotes","2026-09-02 05:27:30.241","20383.75","TARJETA_EMPRESARIAL","México"
"TX_000136","EMP_0059","Ropa y Calzado","2026-09-02 05:45:38.700","6233.83","SPEI_ENVIADO","México"
"TX_000137","EMP_0066","Abarrotes","2026-09-02 05:48:44.539","32286.90","SPEI_ENVIADO","México"
"TX_000138","EMP_0058","Consultoría TI","2026-09-02 06:09:06.528","13105.75","TARJETA_EMPRESARIAL","México"
"TX_000139","EMP_0067","Restaurante","2026-09-02 06:17:29.339","3103.45","SPEI_ENVIADO","México"
"TX_000140","EMP_0087","Importadora","2026-09-02 06:20:49.313","15243.62","SPEI_RECIBIDO","México"
"TX_000141","EMP_0085","Automotriz","2026-09-02 06:27:05.480","34289.08","SPEI_RECIBIDO","México"
"TX_000142","EMP_0088","Abarrotes","2026-09-02 06:27:12.682","5178.18","TARJETA_EMPRESARIAL","México"
"TX_000143","EMP_0053","Turismo","2026-09-02 06:31:55.651","29483.13","SPEI_ENVIADO","México"
"TX_000144","EMP_0033","Abarrotes","2026-09-02 06:32:08.905","28419.10","SPEI_RECIBIDO","México"
"TX_000145","EMP_0022","Abarrotes","2026-09-02 06:57:38.722","8746.31","TARJETA_EMPRESARIAL","México"
"TX_000146","EMP_0033","Abarrotes","2026-09-02 07:01:10.631","15234.85","SPEI_ENVIADO","México"
"TX_000147","EMP_0090","Papelería","2026-09-02 07:16:29.879","15133.16","TARJETA_EMPRESARIAL","México"
"TX_000148","EMP_0036","Consultoría TI","2026-09-02 07:28:29.795","9075.08","SPEI_RECIBIDO","México"
"TX_000149","EMP_0073","Farmacia","2026-09-02 07:30:53.441","12622.48","TARJETA_EMPRESARIAL","México"
"TX_000150","EMP_0079","Papelería","2026-09-02 07:31:06.051","17423.12","SPEI_ENVIADO","México"
"TX_000151","EMP_0072","Constructora","2026-09-02 08:14:35.140","28543.94","TARJETA_EMPRESARIAL","México"
"TX_000152","EMP_0027","Ferretería","2026-09-02 08:24:20.901","8410.59","SPEI_ENVIADO","México"
"TX_000153","EMP_0086","Turismo","2026-09-02 08:41:25.899","2244.15","TARJETA_EMPRESARIAL","México"
"TX_000154","EMP_0014","Consultoría TI","2026-09-02 08:57:25.874","16349.35","TARJETA_EMPRESARIAL","México"
"TX_000155","EMP_0031","Turismo","2026-09-02 09:07:04.740","32140.33","TARJETA_EMPRESARIAL","México"
"TX_000156","EMP_0070","Ropa y Calzado","2026-09-02 09:12:12.697","23003.56","TARJETA_EMPRESARIAL","México"
"TX_000157","EMP_0081","Ropa y Calzado","2026-09-02 09:18:59.906","23173.90","SPEI_ENVIADO","México"
"TX_000158","EMP_0002","Papelería","2026-09-02 09:25:34.870","24874.99","TARJETA_EMPRESARIAL","México"
"TX_000159","EMP_0083","Constructora","2026-09-02 09:32:40.664","14245.07","SPEI_RECIBIDO","México"
"TX_000160","EMP_0065","Importadora","2026-09-02 09:54:47.297","2869.50","TARJETA_EMPRESARIAL","México"
"TX_000161","EMP_0019","Automotriz","2026-09-02 10:03:41.228","14440.12","SPEI_RECIBIDO","México"
"TX_000162","EMP_0003","Consultoría TI","2026-09-02 10:08:16.833","27857.27","TARJETA_EMPRESARIAL","México"
"TX_000163","EMP_0036","Consultoría TI","2026-09-02 10:08:51.284","16339.63","TARJETA_EMPRESARIAL","México"
"TX_000164","EMP_0079","Papelería","2026-09-02 10:31:57.964","34314.57","SPEI_RECIBIDO","México"
"TX_000165","EMP_0017","Constructora","2026-09-02 10:47:30.952","24309.64","SPEI_RECIBIDO","México"
"TX_000166","EMP_0052","Automotriz","2026-09-02 10:51:06.546","13925.13","SPEI_RECIBIDO","México"
"TX_000167","EMP_0070","Ropa y Calzado","2026-09-02 10:56:07.944","25656.72","SPEI_RECIBIDO","México"
"TX_000168","EMP_0003","Consultoría TI","2026-09-02 11:01:22.778","30708.41","SPEI_ENVIADO","México"
"TX_000169","EMP_0030","Automotriz","2026-09-02 11:05:52.421","14128.84","SPEI_ENVIADO","México"
"TX_000170","EMP_0003","Consultoría TI","2026-09-02 11:06:26.089","17260.43","SPEI_ENVIADO","México"
"TX_000171","EMP_0012","Restaurante","2026-09-02 11:07:06.057","20154.37","SPEI_ENVIADO","México"
"TX_000172","EMP_0030","Automotriz","2026-09-02 11:14:43.730","12413.01","TARJETA_EMPRESARIAL","México"
"TX_000173","EMP_0011","Abarrotes","2026-09-02 11:20:35.478","26699.99","SPEI_ENVIADO","México"
"TX_000174","EMP_0017","Constructora","2026-09-02 11:23:03.722","31900.95","SPEI_ENVIADO","México"
"TX_000175","EMP_0074","Automotriz","2026-09-02 11:24:52.834","29415.82","SPEI_RECIBIDO","México"
"TX_000176","EMP_0069","Consultoría TI","2026-09-02 11:42:37.055","12370.42","SPEI_ENVIADO","México"
"TX_000177","EMP_0034","Restaurante","2026-09-02 11:46:01.848","30847.29","SPEI_ENVIADO","México"
"TX_000178","EMP_0071","Ferretería","2026-09-02 11:49:14.637","26396.25","SPEI_ENVIADO","México"
"TX_000179","EMP_0100","Restaurante","2026-09-02 11:49:43.843","26460.90","SPEI_RECIBIDO","México"
"TX_000180","EMP_0025","Consultoría TI","2026-09-02 11:55:01.674","26841.60","SPEI_RECIBIDO","México"
"TX_000181","EMP_0015","Ropa y Calzado","2026-09-02 11:55:26.435","2776.25","SPEI_ENVIADO","México"
"TX_000182","EMP_0092","Ropa y Calzado","2026-09-02 12:11:52.437","25828.42","TARJETA_EMPRESARIAL","México"
"TX_000183","EMP_0045","Restaurante","2026-09-02 12:26:10.721","17539.82","TARJETA_EMPRESARIAL","México"
"TX_000184","EMP_0089","Restaurante","2026-09-02 12:30:00.899","13987.62","TARJETA_EMPRESARIAL","México"
"TX_000185","EMP_0089","Restaurante","2026-09-02 12:33:44.764","28737.06","SPEI_ENVIADO","México"
"TX_000186","EMP_0006","Constructora","2026-09-02 12:56:38.894","13886.07","SPEI_ENVIADO","México"
"TX_000187","EMP_0036","Consultoría TI","2026-09-02 13:04:53.630","7614.51","SPEI_ENVIADO","México"
"TX_000188","EMP_0008","Automotriz","2026-09-02 13:26:28.201","9092.54","SPEI_ENVIADO","México"
"TX_000189","EMP_0018","Farmacia","2026-09-02 13:29:10.603","33613.20","SPEI_ENVIADO","México"
"TX_000190","EMP_0044","Abarrotes","2026-09-02 13:31:37.460","7192.88","SPEI_ENVIADO","México"
"TX_000191","EMP_0084","Farmacia","2026-09-02 13:49:31.255","33972.02","TARJETA_EMPRESARIAL","México"
"TX_000192","EMP_0039","Constructora","2026-09-02 13:57:16.633","7121.41","SPEI_RECIBIDO","México"
"TX_000193","EMP_0059","Ropa y Calzado","2026-09-02 14:28:17.231","9416.79","SPEI_RECIBIDO","México"
"TX_000194","EMP_0026","Ropa y Calzado","2026-09-02 14:33:02.596","3909.93","TARJETA_EMPRESARIAL","México"
"TX_000195","EMP_0037","Ropa y Calzado","2026-09-02 14:43:33.406","8585.05","TARJETA_EMPRESARIAL","México"
"TX_000196","EMP_0013","Papelería","2026-09-02 14:47:31.702","8393.80","SPEI_RECIBIDO","México"
"TX_000197","EMP_0050","Constructora","2026-09-02 14:48:54.280","17157.03","TARJETA_EMPRESARIAL","México"
"TX_000198","EMP_0084","Farmacia","2026-09-02 15:00:00.359","19274.27","SPEI_ENVIADO","México"
"TX_000199","EMP_0074","Automotriz","2026-09-02 15:18:07.361","11293.32","TARJETA_EMPRESARIAL","México"
"TX_000200","EMP_0003","Consultoría TI","2026-09-02 15:21:11.162","13992.48","SPEI_ENVIADO","México"
"TX_000201","EMP_0068","Papelería","2026-09-02 15:23:16.616","23383.29","SPEI_RECIBIDO","México"
"TX_000202","EMP_0063","Automotriz","2026-09-02 15:24:07.941","20633.59","SPEI_RECIBIDO","México"
"TX_000203","EMP_0041","Automotriz","2026-09-02 15:38:31.112","9654.81","TARJETA_EMPRESARIAL","México"
"TX_000204","EMP_0035","Papelería","2026-09-02 15:43:20.294","5085.24","SPEI_RECIBIDO","México"
"TX_000205","EMP_0100","Restaurante","2026-09-02 15:50:52.963","8512.06","SPEI_ENVIADO","México"
"TX_000206","EMP_0039","Constructora","2026-09-02 15:57:08.857","24143.74","SPEI_RECIBIDO","México"
"TX_000207","EMP_0041","Automotriz","2026-09-02 16:11:24.123","27248.54","SPEI_ENVIADO","México"
"TX_000208","EMP_0093","Ferretería","2026-09-02 16:26:29.177","31659.31","SPEI_ENVIADO","México"
"TX_000209","EMP_0078","Restaurante","2026-09-02 16:45:01.172","14634.29","SPEI_ENVIADO","México"
"TX_000210","EMP_0080","Consultoría TI","2026-09-02 17:00:04.101","19211.29","SPEI_RECIBIDO","México"
"TX_000211","EMP_0030","Automotriz","2026-09-02 17:02:12.202","34022.71","SPEI_RECIBIDO","México"
"TX_000212","EMP_0045","Restaurante","2026-09-02 17:04:27.979","25972.82","SPEI_ENVIADO","México"
"TX_000213","EMP_0033","Abarrotes","2026-09-02 17:04:33.613","13889.07","SPEI_RECIBIDO","México"
"TX_000214","EMP_0004","Ropa y Calzado","2026-09-02 17:06:37.168","16198.91","SPEI_RECIBIDO","México"
"TX_000215","EMP_0019","Automotriz","2026-09-02 17:16:36.478","25097.29","SPEI_RECIBIDO","México"
"TX_000216","EMP_0034","Restaurante","2026-09-02 17:27:19.155","26094.54","SPEI_RECIBIDO","México"
"TX_000217","EMP_0097","Turismo","2026-09-02 17:49:06.815","32023.55","TARJETA_EMPRESARIAL","México"
"TX_000218","EMP_0076","Importadora","2026-09-02 18:01:13.380","24652.33","SPEI_RECIBIDO","México"
"TX_000219","EMP_0023","Restaurante","2026-09-02 18:03:48.582","2067.62","SPEI_RECIBIDO","México"
"TX_000220","EMP_0046","Papelería","2026-09-02 18:04:20.270","18084.27","TARJETA_EMPRESARIAL","México"
"TX_000221","EMP_0087","Importadora","2026-09-02 18:10:51.347","19753.64","TARJETA_EMPRESARIAL","México"
"TX_000222","EMP_0004","Ropa y Calzado","2026-09-02 18:14:19.791","17732.42","TARJETA_EMPRESARIAL","México"
"TX_000223","EMP_0037","Ropa y Calzado","2026-09-02 18:25:56.931","17693.95","TARJETA_EMPRESARIAL","México"
"TX_000224","EMP_0066","Abarrotes","2026-09-02 18:33:20.773","6699.73","SPEI_ENVIADO","México"
"TX_000225","EMP_0098","Importadora","2026-09-02 18:38:43.600","25039.43","SPEI_RECIBIDO","México"
"TX_000226","EMP_0081","Ropa y Calzado","2026-09-02 18:42:31.793","20553.99","TARJETA_EMPRESARIAL","México"
"TX_000227","EMP_0060","Ferretería","2026-09-02 18:57:27.712","2145.07","SPEI_RECIBIDO","México"
"TX_000228","EMP_0050","Constructora","2026-09-02 19:02:42.225","15969.65","SPEI_RECIBIDO","México"
"TX_000229","EMP_0053","Turismo","2026-09-02 19:06:24.881","4689.37","SPEI_ENVIADO","México"
"TX_000230","EMP_0026","Ropa y Calzado","2026-09-02 19:14:58.200","21173.63","SPEI_RECIBIDO","México"
"TX_000231","EMP_0063","Automotriz","2026-09-02 19:29:28.414","21912.25","SPEI_RECIBIDO","México"
"TX_000232","EMP_0021","Importadora","2026-09-02 19:42:30.734","20406.80","TARJETA_EMPRESARIAL","México"
"TX_000233","EMP_0047","Consultoría TI","2026-09-02 19:49:22.605","33028.87","SPEI_ENVIADO","México"
"TX_000234","EMP_0057","Papelería","2026-09-02 20:11:47.521","14970.53","SPEI_RECIBIDO","México"
"TX_000235","EMP_0095","Farmacia","2026-09-02 20:19:11.681","13749.73","SPEI_ENVIADO","México"
"TX_000236","EMP_0100","Restaurante","2026-09-02 20:26:27.695","20000.58","SPEI_RECIBIDO","México"
"TX_000237","EMP_0031","Turismo","2026-09-02 20:51:05.424","19967.75","TARJETA_EMPRESARIAL","México"
"TX_000238","EMP_0019","Automotriz","2026-09-02 20:58:13.326","14517.00","SPEI_ENVIADO","México"
"TX_000239","EMP_0016","Ferretería","2026-09-02 21:01:51.513","6161.50","SPEI_RECIBIDO","México"
"TX_000240","EMP_0017","Constructora","2026-09-02 21:08:59.823","11260.42","SPEI_RECIBIDO","México"
"TX_000241","EMP_0047","Consultoría TI","2026-09-02 21:12:58.053","9052.72","TARJETA_EMPRESARIAL","México"
"TX_000242","EMP_0091","Consultoría TI","2026-09-02 21:23:04.523","21836.00","SPEI_RECIBIDO","México"
